"SubscriptionId","VMName","ResourceGroup","OS","ExtensionPresent","ExtensionType","ProvisioningState","ExtensionVersion"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADEXORDBDLV01","BAB-DEV-DEX-UPG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEMVAPCIDWV1","BAB-DEV-DEXXIS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","daemvapdpdwv1","BAB-DEV-DEXXIS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","daemvdbordwv1","BAB-DEV-DEXXIS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEMVDBORDWV2","BAB-DEV-DEXXIS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGBMNDBLV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGERMAPWV01","BAB-DEV-DGPDPL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGERMDBLV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFAGWV01","BAB-DEV-DGPDPL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFAPLV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFAXLV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFDBWV01","BAB-DEV-DGPDPL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFDQLV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADGINFIELV01","BAB-DEV-DGPDPL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAOBPDBSQDWV1","BAB-DEV-DIGIAPI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAOPSAPPJDWV1","BAB-DEV-DOPSTOSCA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAOPSAPPJDWV3","BAB-DEV-DOPSTOSCA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAOPSDBSQDWV4","BAB-DEV-DOPSTOSCA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEBSAPINDLV01","BAB-DEV-EBS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEBSDBORDLV01","BAB-DEV-EBS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEMBAPJBDLV1","BAB-DEV-ENJMBNK-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAEMBDBSQDWV1","BAB-DEV-ENJMBNK-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADHBDBSQDWV1","BAB-DEV-ETL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAETLAPDMDWV1","BAB-DEV-ETL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DACASDBLV01","BAB-DEV-GIB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DACASDBLV02","BAB-DEV-GIB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMLAPLV01","BAB-DEV-GIB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMORADLV01","BAB-DEV-GIB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMFAWBWBDWV1","BAB-DEV-HID-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAHRMAPDWV1","BAB-DEV-HRM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAHRMWBDWV1","BAB-DEV-HRM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIAMAPDMDWV2","BAB-DEV-IAMS-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIAMDBDMDWV1","BAB-DEV-IAMS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIBGAPWSDLV1","BAB-DEV-IBG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIBGAPWSDLV1-new","BAB-DEV-IBG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIBGAPWSDLV2","BAB-DEV-IBG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIBGAPWSDLV2-new","BAB-DEV-IBG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIPYAPXXDWV1","BAB-DEV-IPAY-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAIPYDBSQDWV1","BAB-DEV-IPAY-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAJMGDBSQDWV1","BAB-DEV-JMS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAJMSAPDLV1","BAB-DEV-JMS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAJMSAPDLV2","BAB-DEV-JMS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMVSAPREDWV1","BAB-DEV-JMS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARMBKFKLV01","BAB-DEV-KFK-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARMBKFKLV02","BAB-DEV-KFK-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARMBKFKLV03","BAB-DEV-KFK-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAACEAPMBDLV1","BAB-DEV-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAACEDBORDLV1","BAB-DEV-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMQBMWMBDLV1","BAB-DEV-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMQHAPQMDLV2","BAB-DEV-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMISDBDWV1","BAB-DEV-MIS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARMBAPWSDLV1","BAB-DEV-MOBILE-BANKING-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMODAPWBDWV1","BAB-DEV-MODCRED-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMODDBORDLV1","BAB-DEV-MODCRED-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMODAPERDWV1","BAB-DEV-MODERM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMODAPERDWV2","BAB-DEV-MODERM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMODDBORDLV2","BAB-DEV-MODERM-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMOGDBORDLV1","BAB-DEV-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMOGDBORDLV2","BAB-DEV-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMOGDBORDLV3","BAB-DEV-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","D2MUBAPJBDWV1","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","D2MUBAPJBDWV2","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","D2MUBAPJBDWV3","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBAPCODWV1","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBAPCODWV2","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBAPJBDWV1","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBAPMGDWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBCSMAPWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBDBORDLV01","BAB-DEV-MUB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBDBORDWV2","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Updating","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBOMSAPWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBOMSAPWV02","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBOMSAPWV03","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBSCMAPWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBSMSAPWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBTRSAPWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBWBAPDWV1","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBWBAPDWV2","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBWBMGDWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAMUBWBWV01","BAB-DEV-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DATMSAPMODLV1","BAB-DEV-MUX-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DATMSDBORDLV1","BAB-DEV-MUX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DANBIBDBORDLV01","BAB-DEV-NEW-BIB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","rescue-vm","BAB-DEV-NW-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DABPMAPWSDWV4","BAB-DEV-ODM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DABPMAPWSDWV5","BAB-DEV-ODM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAENTDBSQDWV2","BAB-DEV-ODM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAFATDBSQDWV1","BAB-DEV-ODS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAODSDBORDLV2","BAB-DEV-ODS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAODSDBORDWV2","BAB-DEV-ODS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASDBDBORDLV1","BAB-DEV-ODS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPBIDBSQDWV1","BAB-DEV-PBI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPCCAPDLV1","BAB-DEV-PCC-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPCCWBDLV1","BAB-DEV-PCC-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPPLAPSCDWV01","BAB-DEV-PPL-BR-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPPLSQDBDWV01","BAB-DEV-PPL-BR-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAPPLWBSCDWV01","BAB-DEV-PPL-BR-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARDSDBORDLV1","BAB-DEV-RMB-RDS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARDSDBORDLV2","BAB-DEV-RMB-RDS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARDSDBORDLV3","BAB-DEV-RMB-RDS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","Dev-Mobl-BNK-APP-01","BAB-DEV-RMB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","Dev-Mobl-BNK-DB-01","BAB-DEV-RMB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","Dev-Mobl-BNK-Web-01","BAB-DEV-RMB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAFISAPRSDWV01","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARECAPGWDWV01","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARECAPGWDWV02","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARPADBSQWV01","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARPAUPDBDWV1","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARPAUPORDWV1","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARPAUPRBDWV1","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DARPAUPRBDWV2","BAB-DEV-RPA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRSAMAPLV01","BAB-DEV-SAMACBDC-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRSAMDBLV01","BAB-DEV-SAMACBDC-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRSAMDPLV01","BAB-DEV-SAMACBDC-SWEC-RG-01","Linux","No","Not Installed","N/A","N/A"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAQAPWSDWV2","BAB-DEV-SAQR-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAQDBORDLV03","BAB-DEV-SAQR-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAQWBWSDWV1","BAB-DEV-SAQR-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASASAPAISLV1","BAB-DEV-SAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASASAPODELV1","BAB-DEV-SAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASASAPPWBSLV1","BAB-DEV-SAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASASDBMEHLV1","BAB-DEV-SAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASASWBRESLV1","BAB-DEV-SAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASCFDBSQDWV01","BAB-DEV-SCF-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASCFWBISDWV01","BAB-DEV-SCF-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DADOCAPIIDWV2","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPAPFEOWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPAPFEWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPDBSQDWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPDBSQOWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPDBSQWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPFEDBDWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHPWBDWV1","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHRDBSQDWV4","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASHRWBSPDWV4","BAB-DEV-SHP-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASLMAPINDLV01","BAB-DEV-SLM-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASLMDBSQLLV01","BAB-DEV-SLM-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASMEWBMSDLV1","BAB-DEV-SME-LOAN-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASMEWBDLV1","BAB-DEV-SME-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASMSGWCODWV1","BAB-DEV-SMSGW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAIADAPDWV01","BAB-DEV-SNAI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAIPRAIDLV01","BAB-DEV-SNAI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASAITRAIDLV01","BAB-DEV-SNAI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASNWAPTMDLV1","BAB-DEV-SVCNOW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASNWAPTMDWV1","BAB-DEV-SVCNOW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASNWDBORDLV1","BAB-DEV-SVCNOW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASNWWBTMDWV1","BAB-DEV-SVCNOW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAT24APNTDWV2","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAT24DBSQDWV2","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAUPGT24APWV1","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAUPGT24APWV2","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAUPGT24DBWV1","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
