"SubscriptionName","SubscriptionId","ResourceGroup","DiskName","Location","DiskSize_GB","DiskSku","DiskState","TimeCreated","AgeDays","AgeCategory","IsStaleUpload","IsMigrationRelated","MigrationInfo","MonthlyCost_USD","Tags","DeletionStatus","RiskLevel"
"BAB-VDI","cb801de6-404a-4e76-8e9a-475206cbc2e5","BAB-VDI-AVD-WEEU-RG-01","data","westeurope","128","StandardSSD_LRS","Unattached","12/15/2024 1:45:28 PM","315.8","Very Old (>6 months)","False","False","","6.4","","N/A","MEDIUM - Long Unattached"
