bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.07	0.125	bab-dev-cp4i	apic-dev-mgmt-ui-79b4dddfcf-cjtr9
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.02	0.125	bab-dev-cp4i	apic-dev-mgmt-websocket-proxy-c6849554-5w2dz
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.01	0.03125	bab-dev-cp4i	cert-manager-operator-controller-manager-64c45db57d-cwsr2
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	1	1	bab-dev-cp4i	cs-keycloak-0
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0.5	0.5	bab-dev-cp4i	datapower-operator-7bffcc979d-v988z
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.25	0.5	bab-dev-cp4i	datapower-operator-conversion-webhook-7579c5f54f-kl99d
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.1	0.1708984375	bab-dev-cp4i	db-01-dev-dash-567bccbb88-g4v9k
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.3	0.359375	bab-dev-cp4i	download-sadad-billers-is-5995b95f4b-p2j4d
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.3	0.359375	bab-dev-cp4i	dummy-is-86b69f5c45-qzzql
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.5	0.5	bab-dev-cp4i	get-billers-list-is-64cddb98-zprf6
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0.3	0.359375	bab-dev-cp4i	get-charge-card-list-is-7f8777775d-cvnff
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0.3	0.359375	bab-dev-cp4i	get-cust-accts-list-is-77cb47f456-mw8pp
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0.075	0.125	bab-dev-cp4i	ibm-apiconnect-7f5b79fd65-4qkwc
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.1	0.125	bab-dev-cp4i	ibm-appconnect-operator-6fd97d6b77-nd2hp
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.1	0.1953125	bab-dev-cp4i	ibm-common-service-operator-8654c486dd-sdjfp
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.2	1	bab-dev-cp4i	ibm-integration-platform-navigator-operator-7955dfb7d-jnvtb
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	1	1	bab-dev-cp4i	ibm-mq-operator-6bc6fd547d-ptl4k
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	1	1	bab-dev-cp4i	integration-navigator-ibm-inte-3c22-deployment-57bcbc486f-rvh5q
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.2	0.5	bab-dev-cp4i	keycloak-edb-cluster-2
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0.5	0.5	bab-dev-cp4i	mq-test-is-844786764d-68q4r
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.2	0.1953125	bab-dev-cp4i	operand-deployment-lifecycle-manager-87c79cc85-m89k8
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.5	0.1953125	bab-dev-cp4i	postgresql-operator-controller-manager-1-22-8-5d6765d5d4-vtfh4
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.3	0.439453125	bab-dev-cp4i	rhbk-operator-549dbdd689-szpks
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.5	0.48828125	bab-dev-dgpdpl-bigid-01	bigid-ml-worker-84f96f8799-77s8s
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.25	1	bab-dev-dgpdpl-bigid-01	bigid-remediation-ui-bff-77c565db78-gqchg
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.1	0.25	bab-dev-dgpdpl-bigid-01	data-retention-ui-service-b57b4dcd-x8xx2
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.5	0.25	bab-dev-dgpdpl-bigid-01	informatica-edc-5698cd765d-8d595
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0	0	bab-dev-dgpdpl-bigid-01	ucapi-855b988bf9-f4s8f
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0	0	bab-dev-dgpdpl-bigid-01	ucapi-nginx-reverse-proxy-5c95d4d489-4xkwk
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	1	1.46484375	bab-dev-dgpdpl-bigid-privacy-01	pp-bigidme-connectors-manager-67d97fdf99-c669z
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0	0	bab-dev-dgpdpl-bigid-privacy-01	pp-postgresql-user-manager-pgpool-7f869dc7d-lpczf
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0	0	bab-dev-dgpdpl-bigid-privacy-01	pp-postgresql-user-manager-postgresql-0
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0	0	bab-dev-dgpdpl-bigid-privacy-01	pp-rabbitmq-2
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.2	0.25	bab-dev-dgpdpl-bigid-privacy-01	pp-redis-node-0
bab-dev-aro-01-zm4qv-worker-swec-10-62m4m	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-5nxw6
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-5qmmj
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-6f76v
bab-dev-aro-01-zm4qv-master-2	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-79ctr
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-8d6ps
bab-dev-aro-01-zm4qv-worker-swec-07-48zfr	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-959t8
bab-dev-aro-01-zm4qv-master-0	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-9dgp7
bab-dev-aro-01-zm4qv-worker-swec-11-tqb4f	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-9tfhd
bab-dev-aro-01-zm4qv-worker-swec-09-7d9zr	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-cqmzx
bab-dev-aro-01-zm4qv-worker-swec-03-pdt28	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-cvltv
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-g2zr4
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-ndzmb
bab-dev-aro-01-zm4qv-master-1	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-sgmst
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-tqrr5
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-xfjgx
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.05	0.09765625	bab-dev-k8s-secrets-store-csi	azure-csi-provider-csi-secrets-store-provider-azure-xwt9m
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-5lqnc
bab-dev-aro-01-zm4qv-master-2	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-5vldj
bab-dev-aro-01-zm4qv-master-1	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-cbxvl
bab-dev-aro-01-zm4qv-master-0	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-fm6pf
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-w8hsw
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.07	0.13671875	bab-dev-k8s-secrets-store-csi	csi-secrets-store-secrets-store-csi-driver-zrtkh
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0	0	bab-dev-newbib	accountservices-5f4fdfdbb7-tf46q
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0	0	bab-dev-newbib	arxidam-7bb9dd4df5-gx4s7
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.6	0.927734375	bab-dev-newbib	arxlauncher-d4f96bf67-q62tg
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	arxsso-6c4b969f6d-4hf69
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0	0	bab-dev-newbib	arxwebapp-74967c8bc9-klwqk
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	cbxflash-66ccff47b6-d7674
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0	0	bab-dev-newbib	cpadminservicescbx-784b897fb9-7cf7f
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0	0	bab-dev-newbib	dtbwebappcbx-746bf59776-xcb2x
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0	0	bab-dev-newbib	entlwebcbx-689d9c496c-tmvm6
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.5	0.5	bab-dev-newbib	ex-aao-ss-0
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.5	0.5	bab-dev-newbib	ex-aao-ss-1
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	ofapplication-75bf978564-5n522
bab-dev-aro-01-zm4qv-worker-swec-07-48zfr	0.8	1.8623046875	bab-dev-newbib	ofscheduler-cfd6cc8cc-ddjpl
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0	0	bab-dev-newbib	paymentsalertservice-69ccf89f68-7w2br
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0	0	bab-dev-newbib	paymentschargesservice-7fdc6fd4fc-t9cq5
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	paymentservice-58577bb4b5-m2r2j
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0	0	bab-dev-newbib	paymentservicescbx-865dbbbb44-pmjlj
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0	0	bab-dev-newbib	paymentsinquiryservice-7bdcb5958b-bk46b
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0	0	bab-dev-newbib	paymentsonboardingservice-64bf4668b8-tv6l7
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	paymentsonboardingservice-684c86599c-tzz2j
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0	0	bab-dev-newbib	pncweb-c6b55b5bc-vxbjw
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0	0	bab-dev-newbib	producttourcbx-758d6c656b-m4w85
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0	0	bab-dev-newbib	statementservicescbx-69b5bc86bc-vxc8p
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	0	0	bab-dev-newbib	xxarxidamxx-778d4f9f56-lq6nd
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0	0	bab-dev-observe	dev-baas-collector-5c6ddb9468-p9fkn
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.09	0.15299999713897705	bab-dev-observe	tempo-dev-tempo-compactor-6fd5dd4f86-lwvqx
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.156	0.0989999994635582	bab-dev-observe	tempo-dev-tempo-distributor-b85899fbc-c2f8s
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.036	0.04500000178813934	bab-dev-observe	tempo-dev-tempo-gateway-79766cdf9d-kkblr
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.054	0.12600001692771912	bab-dev-observe	tempo-dev-tempo-querier-74f9774db-hdwvp
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	0.07200000000000001	0.0540000032633543	bab-dev-observe	tempo-dev-tempo-query-frontend-5598cb8f7f-fct5j
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.6	2.09765625	bab-dev-rpa-apps-01	9aae22bb-4b8a-431f-8685-5b90eb13e509-22-977cf4ff9-pwnvn
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	1.125	bab-dev-rpa-apps-01	ai-app-deployment-7f448d88cc-8c2m7
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.31	1.125	bab-dev-rpa-apps-01	ai-app-deployment-7f448d88cc-q9b9d
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	1.125	bab-dev-rpa-apps-01	ai-appmanager-deployment-cf8977d94-tqf6f
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	1.125	bab-dev-rpa-apps-01	ai-appmanager-deployment-cf8977d94-vw4zn
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	2.125	bab-dev-rpa-apps-01	ai-deployer-deployment-b69d5c9d7-42884
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	2.125	bab-dev-rpa-apps-01	ai-deployer-deployment-b69d5c9d7-jt4zz
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	2.125	bab-dev-rpa-apps-01	ai-helper-deployment-84d899c857-fpvnr
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.31	2.125	bab-dev-rpa-apps-01	ai-helper-deployment-84d899c857-zzskt
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.31	1.125	bab-dev-rpa-apps-01	ai-pkgmanager-deployment-6ff68b4f7b-8csxc
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.31	1.125	bab-dev-rpa-apps-01	ai-pkgmanager-deployment-6ff68b4f7b-b4sdx
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.31	2.125	bab-dev-rpa-apps-01	ai-trainer-deployment-68b76c8744-84cs5
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.31	2.125	bab-dev-rpa-apps-01	ai-trainer-deployment-68b76c8744-tslpm
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.5	0.25	bab-dev-rpa-apps-01	aievents-deploy-647b446899-fzlvj
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.5	0.25	bab-dev-rpa-apps-01	aievents-deploy-647b446899-hj9ql
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.5	0.25	bab-dev-rpa-apps-01	aievents-deploy-647b446899-mw5rn
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0.5	0.25	bab-dev-rpa-apps-01	aievents-deploy-647b446899-ppwgw
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.5	0.25	bab-dev-rpa-apps-01	aievents-deploy-647b446899-ssjq8
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.11	0.22265625	bab-dev-rpa-apps-01	aimetering-5fbbb6b4b4-6x9r6
bab-dev-aro-01-zm4qv-worker-swec-01-h4skf	0.11	0.22265625	bab-dev-rpa-apps-01	aimetering-5fbbb6b4b4-ltqbb
bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	0.11	0.22265625	bab-dev-rpa-apps-01	aimetering-5fbbb6b4b4-m7dgf
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.11	0.22265625	bab-dev-rpa-apps-01	aimetering-5fbbb6b4b4-q6bd9
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.11	0.22265625	bab-dev-rpa-apps-01	aimetering-5fbbb6b4b4-xfxz2
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.5	1	bab-dev-rpa-apps-01	aistorage-c6ffd7495-j7vbc
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.5	1	bab-dev-rpa-apps-01	aistorage-c6ffd7495-wgtgz
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.01	0	bab-dev-rpa-apps-01	demo-app-79f774f96f-drgl9
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.5	1	bab-dev-rpa-apps-01	du-digitizer-54457f6f9-9s5pc
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.5	1	bab-dev-rpa-apps-01	du-digitizer-54457f6f9-rv69g
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	0.5	0.25	bab-dev-rpa-apps-01	du-digitizer-cleanup-66bfd5bcfc-nhqgg
bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp	1.01	2.125	bab-dev-rpa-apps-01	du-digitizer-worker-deployment-7c7c477955-kvlq7
bab-dev-aro-01-zm4qv-worker-swec-02-65kw7	1.01	2.125	bab-dev-rpa-apps-01	du-digitizer-worker-deployment-7c7c477955-lnn7n
bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	1.01	2.125	bab-dev-rpa-apps-01	du-digitizer-worker-deployment-7c7c477955-lv8rp
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.25	0.46566128730773926	bab-dev-rpa-apps-01	du-documentmanager-dm-5bbc767787-ffb7r
bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq	0.25	0.46566128730773926	bab-dev-rpa-apps-01	du-documentmanager-dm-5bbc767787-jnwgm
bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	0.25	0.46566128730773926	bab-dev-rpa-apps-01	du-documentmanager-dm-5bbc767787-qdr7g
bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6	0.02	0.0625	bab-dev-rpa-apps-01	du-extended-ocr-844f8f5c9d-4nxt7
