ExistingLogicApp,ExistingLogicAppId,ExistingState,Environment,ResourceType,TriggerName,Frequency,Interval,StartHHMM,TimeZone,VmName,VmResourceId,VmSubscriptionId,VmResourceGroup,VmLocation,DetectedPattern,Role,ProposedLogicApp,GroupKey,Status
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBDBORDWV2,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBDBORDWV2,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,Ap,appweb,bab-dev-mub-appweb-start-01,,Ready
bab-jms-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-jms-dev_vms_Scheduled_start,Enabled,dev,jms,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DAMVSAPREDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-jms-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMVSAPREDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-jms-swec-rg-01,swedencentral,AP,appweb,bab-dev-jms-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-jms-swec-rg-01|dev|jms|appweb|0800,Ready
bab-jms-dev_db_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-jms-dev_db_Scheduled_start,Enabled,dev,jms,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DAJMGDBSQDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-jms-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAJMGDBSQDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-jms-swec-rg-01,swedencentral,DB,db,bab-dev-jms-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-jms-swec-rg-01|dev|jms|db|0800,Ready
bab-kfk-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-kfk-dev_vms_Scheduled_start,Enabled,dev,kfk,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DARMBKFKLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-kfk-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DARMBKFKLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-kfk-swec-rg-01,swedencentral,,appweb,bab-dev-kfk-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-kfk-swec-rg-01|dev|kfk|unknown|0800,Ready
bab-kfk-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-kfk-dev_vms_Scheduled_start,Enabled,dev,kfk,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DARMBKFKLV02,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-kfk-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DARMBKFKLV02,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-kfk-swec-rg-01,swedencentral,,appweb,bab-dev-kfk-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-kfk-swec-rg-01|dev|kfk|unknown|0800,Ready
bab-kfk-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-kfk-dev_vms_Scheduled_start,Enabled,dev,kfk,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DARMBKFKLV03,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-kfk-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DARMBKFKLV03,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-kfk-swec-rg-01,swedencentral,,appweb,bab-dev-kfk-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-kfk-swec-rg-01|dev|kfk|unknown|0800,Ready
bab-mobilebanking-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-mobilebanking-dev_vms_Scheduled_start,Enabled,dev,mobile-banking,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DARMBAPWSDLV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-MOBILE-BANKING-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DARMBAPWSDLV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-MOBILE-BANKING-SWEC-RG-01,swedencentral,AP,appweb,bab-dev-mobile-banking-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-MOBILE-BANKING-SWEC-RG-01|dev|mobile-banking|appweb|0800,Ready
bab-modcred-dev_vms_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-modcred-dev_vms_Scheduled_appweb,Enabled,dev,modcred,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DAMODAPWBDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-MODCRED-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DAMODAPWBDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-MODCRED-SWEC-RG-01,swedencentral,APWB,appweb,bab-dev-modcred-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-MODCRED-SWEC-RG-01|dev|modcred|appweb|0800,Ready
bab-modcred-dev_vms_Scheduled_db,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-modcred-dev_vms_Scheduled_db,Enabled,dev,modcred,ScheduledStartTriggers,Week,1,750,Arab Standard Time,DAMODDBORDLV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-MODCRED-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DAMODDBORDLV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-MODCRED-SWEC-RG-01,swedencentral,DB,db,bab-dev-modcred-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-MODCRED-SWEC-RG-01|dev|modcred|db|0750,Ready
bab-dev-mog-db-start-01,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dev-mog-db-start-01,Enabled,dev,mogdb,Recurrence,Week,1,700,Arab Standard Time,DAMOGDBORDLV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mogdb-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMOGDBORDLV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mogdb-swec-rg-01,swedencentral,DB,db,bab-dev-mogdb-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mogdb-swec-rg-01|dev|mogdb|db|0700,Ready
bab-dev-mog-db-start-01,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dev-mog-db-start-01,Enabled,dev,mogdb,Recurrence,Week,1,700,Arab Standard Time,DAMOGDBORDLV2,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mogdb-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMOGDBORDLV2,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mogdb-swec-rg-01,swedencentral,DB,db,bab-dev-mogdb-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mogdb-swec-rg-01|dev|mogdb|db|0700,Ready
bab-dev-mog-db-start-01,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dev-mog-db-start-01,Enabled,dev,mogdb,Recurrence,Week,1,700,Arab Standard Time,DAMOGDBORDLV3,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mogdb-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMOGDBORDLV3,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mogdb-swec-rg-01,swedencentral,DB,db,bab-dev-mogdb-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mogdb-swec-rg-01|dev|mogdb|db|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,D2MUBAPJBDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/D2MUBAPJBDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,D2MUBAPJBDWV2,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/D2MUBAPJBDWV2,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,D2MUBAPJBDWV3,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/D2MUBAPJBDWV3,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBAPCODWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBAPCODWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBAPCODWV2,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBAPCODWV2,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBAPJBDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBAPJBDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBAPMGDWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBAPMGDWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBCSMAPWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBCSMAPWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBOMSAPWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBOMSAPWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBOMSAPWV02,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBOMSAPWV02,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBOMSAPWV03,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBOMSAPWV03,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBSCMAPWV01-new,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBSCMAPWV01-new,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBSMSAPWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBSMSAPWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBTRSAPWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBTRSAPWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBWBAPDWV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBWBAPDWV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBWBAPDWV2,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBWBAPDWV2,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,AP,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBWBMGDWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBWBMGDWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,WB,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBWBWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBWBWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,WB,appweb,bab-dev-mub-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|appweb|0700,Ready
ststv2_MUB-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/ststv2_MUB-dev_vms_Scheduled_start,Enabled,dev,mub,Recurrence,Week,1,700,Arab Standard Time,DAMUBDBORDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mub-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DAMUBDBORDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mub-swec-rg-01,swedencentral,DB,db,bab-dev-mub-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mub-swec-rg-01|dev|mub|db|0700,Ready
bab-mux-dev_vms_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-mux-dev_vms_Scheduled_appweb,Enabled,dev,mux,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DATMSAPMODLV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mux-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DATMSAPMODLV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mux-swec-rg-01,swedencentral,AP,appweb,bab-dev-mux-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mux-swec-rg-01|dev|mux|appweb|0800,Ready
bab-mux-dev_vms_Scheduled_db,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-mux-dev_vms_Scheduled_db,Enabled,dev,mux,ScheduledStartTriggers,Week,1,750,Arab Standard Time,DATMSDBORDLV1,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-mux-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DATMSDBORDLV1,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-mux-swec-rg-01,swedencentral,DB,db,bab-dev-mux-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-mux-swec-rg-01|dev|mux|db|0750,Ready
bab-new-bib-dev-db-start-01,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-new-bib-dev-db-start-01,Enabled,dev,new-bib,ScheduledStartTriggers,Week,1,630,Arab Standard Time,DANBIBDBORDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-new-bib-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DANBIBDBORDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-new-bib-swec-rg-01,swedencentral,DB,db,bab-dev-new-bib-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-new-bib-swec-rg-01|dev|new-bib|db|0630,Ready
