openshift-cluster-observability-operator|ReplicaSet/distributed-tracing-698b7fbdd7	1	0.000000	0.000000	0	1
bab-dev-web-baas|ReplicaSet/otel-collector-5fc799f7f8	1	0.000000	0.000000	0	1
openshift-machine-config-operator|DaemonSet/machine-config-daemon	13	0.520000	1.170000	1	1
bab-dev-observe|ReplicaSet/tempo-dev-tempo-gateway-79766cdf9d	1	0.036000	0.040000	0	1
babamldev|ReplicaSet/sas-search-6b996c7b5d	1	0.100000	0.080000	1	0
bab-dev-web-baas|ReplicaSet/abb-card-statement-service-777d5bdd76	1	0.300000	0.500000	0	1
bab-dev-web-baas|ReplicaSet/abb-account-statement-service-5ffb5766fb	1	0.300000	0.500000	0	1
bab-dev-dgpdpl-bigid-01|ReplicaSet/bigid-ml-worker-84f96f8799	1	0.500000	0.480000	0	1
bab-dev-web-baas|ReplicaSet/abb-account-statement-service-amr-tarek-7fd95b5c44	1	0.300000	0.500000	0	1
babamldev|ReplicaSet/sas-cas-control-57bf95d7	1	0.050000	0.040000	1	0
bab-dev-newbib|ReplicaSet/cpadminservicescbx-784b897fb9	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-readiness-69d8544fb8	1	0.050000	0.040000	1	0
open-cluster-management-agent-addon|ReplicaSet/klusterlet-addon-search-5b58448dc9	1	0.000000	0.120000	0	1
openshift-keda|ReplicaSet/keda-admission-6d47b6c4d5	1	0.100000	0.090000	0	1
babamldev|ReplicaSet/sas-transformations-5cb966db9	1	0.050000	0.600000	1	0
bab-dev-baasplatform-apps-01|ReplicaSet/baas-turmeric-b2b-runtime-8646d9fdff	1	0.250000	1.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/du-documentmanager-dm-5bbc767787	3	0.750000	1.380000	1	0
babamldev|ReplicaSet/sas-svi-indexer-588b8b754f	1	0.050000	0.630000	1	0
bab-dev-newbib|ReplicaSet/entlwebcbx-689d9c496c	1	0.000000	0.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/orchestrator-7cc89fc9d4	2	2.020000	4.240000	1	0
bab-azure-devops-agents|ReplicaSet/azure-devops-agents-srvnow-78cd847bb8	1	0.500000	1.000000	0	1
babamldev|ReplicaSet/sas-connect-spawner-656c669db6	1	0.075000	0.120000	1	0
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-java-microservices-78b69b7947	1	0.500000	1.000000	0	1
openshift-cluster-csi-drivers|DaemonSet/azure-file-csi-driver-node	13	0.390000	1.820000	1	1
openshift-operators|ReplicaSet/istio-operator-6c4457bd4d	1	0.000000	0.000000	0	1
bab-dev-k8s-secrets-store-csi|DaemonSet/azure-csi-provider-csi-secrets-store-provider-azure	13	0.650000	1.170000	1	1
bab-dev-cp4i|ReplicaSet/apic-dev-mgmt-lur-84996fbd7f	1	0.020000	0.120000	0	1
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-itur-api-analytics-7f8bb5d967	1	0.250000	0.970000	0	1
openshift-gitops|ReplicaSet/kam-6fd58b8d87	1	0.250000	0.120000	0	1
openshift-cluster-observability-operator|ReplicaSet/obo-prometheus-operator-5488cd68d5	1	0.005000	0.140000	0	1
babamldev|ReplicaSet/sas-analytics-execution-84d7d47858	1	0.100000	0.080000	1	0
openshift-logging|DaemonSet/collector	13	6.500000	0.780000	1	1
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-itur-ui-mpp-648cf775cc	1	0.200000	0.240000	0	1
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-dev-sql-5b688d5d8d	1	0.500000	1.000000	0	1
babamldev|ReplicaSet/sas-aml-core-79d8bc4	1	0.050000	0.600000	1	0
babamldev|ReplicaSet/sas-workflow-manager-app-848d76b5d8	1	0.050000	0.040000	1	0
devops-gitops|ReplicaSet/openshift-gitops-applicationset-controller-77856b774b	1	0.250000	0.500000	0	1
babamldev|ReplicaSet/sas-job-execution-app-6f9ccdd567	1	0.050000	0.040000	1	0
babamldev|ReplicaSet/sas-report-distribution-77fc8b746d	1	0.100000	0.080000	1	0
bab-dev-cp4i|ReplicaSet/ibm-integration-platform-navigator-operator-7955dfb7d	1	0.200000	1.000000	0	1
openshift-cluster-csi-drivers|DaemonSet/azure-disk-csi-driver-node	13	0.390000	1.820000	1	1
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-bib-77cc75bfc6	1	0.500000	1.000000	0	1
openshift-ovn-kubernetes|DaemonSet/ovnkube-node	13	1.105000	20.930000	1	1
istio-dev|ReplicaSet/grafana-5db97f79d	1	0.020000	0.250000	0	1
bab-dev-rpa-apps-01|ReplicaSet/du-digitizer-cleanup-66bfd5bcfc	1	0.500000	0.250000	0	1
openshift-marketplace|CatalogSource/redhat-operators	1	0.010000	0.040000	0	1
openshift-cluster-observability-operator|ReplicaSet/obo-prometheus-operator-admission-webhook-855fdf4479	2	0.100000	0.080000	0	1
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-itur-ui-sdk-ui-manager-748975bbf6	1	0.200000	0.240000	0	1
bab-dev-cp4i|StatefulSet/apic-dev-mgmt-s3proxy	1	0.080000	0.040000	0	1
bab-dev-cp4i|ReplicaSet/apic-dev-mgmt-websocket-proxy-c6849554	1	0.020000	0.120000	0	1
devops-gitops|ReplicaSet/openshift-gitops-server-5df76f9796	1	0.125000	0.120000	0	1
open-cluster-management-agent|ReplicaSet/klusterlet-74588f4589	1	0.050000	0.060000	0	1
bab-dev-web-baas|ReplicaSet/active-directory-service-57586ff94c	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-data-sources-6cb6ff5ff8	1	0.100000	0.080000	1	0
babamldev|ReplicaSet/sas-authorization-54f48588b7	1	0.050000	1.000000	1	0
babamldev|ReplicaSet/sas-document-generator-adapter-6bf5fb69d4	1	0.050000	0.600000	1	0
openshift-cloud-controller-manager|DaemonSet/azure-cloud-node-manager	13	0.650000	0.520000	1	1
openshift-tempo-operator|ReplicaSet/tempo-operator-controller-999b66b69	1	0.100000	0.060000	0	1
openshift-machine-config-operator|Node/bab-dev-aro-01-zm4qv-worker-swec-10-62m4m	1	0.020000	0.040000	1	0
bab-dev-rpa-apps-01|ReplicaSet/aistorage-c6ffd7495	2	1.000000	2.000000	1	0
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-itur-ui-studio-5bb85c6479	1	0.250000	0.240000	0	1
openshift-logging|ReplicaSet/lokistack-querier-6f67f687bb	2	3.000000	6.000000	0	1
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-ibm-55cd7bd5b7	2	1.000000	2.000000	0	1
devops-gitops|ReplicaSet/openshift-gitops-repo-server-5846446c9	1	0.250000	0.250000	0	1
bab-dev-cp4i|StatefulSet/apic-dev-a7s-storage	1	0.225000	6.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/identity-service-web-848d457d47	2	0.120000	0.340000	1	0
open-cluster-management-agent-addon|ReplicaSet/klusterlet-addon-workmgr-76f4cd9c88	1	0.000000	0.120000	0	1
bab-dev-cp4i|ReplicaSet/apic-dev-mgmt-juhu-77c886756c	1	0.030000	0.180000	0	1
babamldev|ReplicaSet/sas-data-server-operator-f7f48bdc9	1	0.050000	0.040000	1	0
bab-dev-web-baas|ReplicaSet/branch-app-ui-845b765b4f	1	0.300000	0.500000	0	1
bab-dev-cp4i|ReplicaSet/mq-test-is-844786764d	1	0.500000	0.500000	0	1
openshift-dns|DaemonSet/dns-default	8	0.480000	0.800000	0	1
bab-dev-cp4i|ReplicaSet/apic-dev-mgmt-apim-ff9b7f957	1	0.200000	0.120000	0	1
openshift-monitoring|ReplicaSet/prometheus-adapter-84c755f474	2	0.002000	0.060000	0	1
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-tosca-788c948794	2	1.000000	2.000000	0	1
babamldev|ReplicaSet/sas-file-store-867df6cdf	1	0.100000	0.080000	1	0
bab-dev-newbib|ReplicaSet/paymentsonboardingservice-684c86599c	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-ml-pipeline-automation-86bc8c89c5	1	0.100000	0.080000	1	0
cs-control|ReplicaSet/ibm-common-service-webhook-cc44fdb7	1	0.200000	0.250000	0	1
bab-dev-newbib|ReplicaSet/ofapplication-75bf978564	1	0.000000	0.000000	0	1
openshift-machine-config-operator|Node/bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r	1	0.020000	0.040000	0	1
bab-dev-rpa-apps-01|ReplicaSet/du-digitizer-54457f6f9	2	1.000000	2.000000	1	1
bab-dev-dgpdpl-bigid-01|ReplicaSet/bigid-remediation-ui-bff-77c565db78	1	0.250000	1.000000	0	1
rmbdev|ReplicaSet/kony-fabric-identity-6b685f579f	1	0.200000	0.930000	0	1
bab-dev-cp4i|ReplicaSet/postgresql-operator-controller-manager-1-22-8-5d6765d5d4	1	0.500000	0.190000	0	1
openshift-opentelemetry-operator|ReplicaSet/opentelemetry-operator-controller-manager-67f54d98f4	1	0.105000	0.120000	0	1
bab-dev-newbib|ReplicaSet/cbxflash-66ccff47b6	1	0.000000	0.000000	0	1
bab-dev-newbib|ReplicaSet/statementservicescbx-69b5bc86bc	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-localization-6c777fdd5	1	0.100000	0.080000	1	0
babamldev|ReplicaSet/sas-svi-feature-66c9db89b	1	0.050000	0.630000	1	0
babamldev|ReplicaSet/sas-workflow-history-7486f485bb	1	0.050000	0.600000	1	0
openshift-monitoring|StatefulSet/prometheus-k8s	2	0.150000	2.140000	0	1
bab-dev-newbib|ReplicaSet/paymentsinquiryservice-7bdcb5958b	1	0.000000	0.000000	0	1
bab-dev-newbib|ReplicaSet/dtbwebappcbx-746bf59776	1	0.000000	0.000000	0	1
bab-dev-newbib|ReplicaSet/paymentservice-58577bb4b5	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-webhooks-5b749cb45d	1	0.100000	0.080000	1	0
bab-dev-dgpdpl-bigid-01|ReplicaSet/data-retention-ui-service-b57b4dcd	1	0.100000	0.250000	0	1
openshift-monitoring|ReplicaSet/openshift-state-metrics-7b754dcf96	1	0.003000	0.070000	0	1
bab-azure-devops-agents|Job/ado-agent-cortex-dev-n5r29	1	1.000000	2.000000	0	1
babamldev|ReplicaSet/sas-workflow-engine-756778cbb4	1	0.050000	0.600000	1	0
bab-dev-newbib|ReplicaSet/pncweb-c6b55b5bc	1	0.000000	0.000000	0	1
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-sdk-runtime-7fc6bf5464	1	0.250000	1.000000	0	1
openshift-console|ReplicaSet/downloads-57fdb7d4dd	2	0.020000	0.080000	0	1
openshift-network-diagnostics|ReplicaSet/network-check-source-7d888447b4	1	0.010000	0.030000	0	1
babamldev|ReplicaSet/sas-job-execution-54988fdddb	1	0.050000	0.600000	1	0
openshift-kube-storage-version-migrator|ReplicaSet/migrator-56cff8468d	1	0.010000	0.190000	0	1
bab-dev-cp4i|ReplicaSet/get-billers-list-is-64cddb98	1	0.500000	0.500000	0	1
bab-dev-newbib|ReplicaSet/producttourcbx-758d6c656b	1	0.000000	0.000000	0	1
openshift-gitops|ReplicaSet/openshift-gitops-dex-server-7f7fc9b55c	1	0.250000	0.120000	0	1
babamldev|ReplicaSet/sas-formats-6598c846df	1	0.850000	0.050000	1	0
bab-dev-cp4i|StatefulSet/apic-dev-gw	1	1.000000	8.000000	0	1
bab-dev-cp4i|ReplicaSet/ibm-mq-operator-6bc6fd547d	1	1.000000	1.000000	0	1
bab-dev-web-baas|ReplicaSet/statement-integrator-service-65fd9cb648	1	0.300000	0.500000	0	1
bab-dev-rpa-apps-01|ReplicaSet/ai-pkgmanager-deployment-6ff68b4f7b	2	0.620000	2.240000	1	0
openshift-image-registry|ReplicaSet/image-registry-6b5cdbd979	2	0.200000	0.500000	0	1
istio-dev|ReplicaSet/istio-egressgateway-647c85ffbb	1	0.010000	0.120000	0	1
bab-dev-rpa-apps-01|ReplicaSet/9aae22bb-4b8a-431f-8685-5b90eb13e509-22-977cf4ff9	1	0.600000	2.090000	1	0
openshift-machine-config-operator|Node/bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt	1	0.020000	0.040000	1	0
istio-dev|ReplicaSet/istiod-basic-f598c767f	1	0.010000	0.120000	0	1
bab-dev-web-baas|ReplicaSet/tanfeeth-report-poller-6f88db9f75	1	0.300000	0.500000	0	1
bab-dev-newbib|ReplicaSet/ofscheduler-cfd6cc8cc	1	0.800000	1.860000	0	1
devops-gitops|ReplicaSet/openshift-gitops-dex-server-dcb546f49	1	0.250000	0.120000	0	1
bab-azure-devops-agents|ReplicaSet/azure-devops-agent-baas-5dfd688444	2	1.000000	2.000000	0	1
